Location Latitude,Location Longitude,value
53.487841,-1.250862,8.0
53.529991,-1.120708,35.0
53.508558,-1.087767,34.0
53.317729,-0.937433,22.0
53.405861,-0.873007,13.0
53.513007,-0.090613,52.0
53.312106,-0.930788,8.0
53.31919,-0.951883,22.0
53.56157,-0.032921,20.0
53.40191,-0.766637,13.0
53.417674,-1.076142,20.0
53.482207,-1.18678,2.0
53.526641,-0.031137,72.0
53.590522,-1.025546,10.0
53.5586,-0.119905,55.0
53.503563,-1.06262,3.0
53.519219,-1.117824,2.0
53.70726,-0.884877,31.0
53.623099,-1.092361,5.0
53.524614,-0.052813,5.0
53.614583,-0.961468,2.0
53.502833,-1.152689,24.0
53.423946,-0.848122,42.0
53.656918,-0.604037,30.0
53.304342,-0.824943,7.0
53.607675,-0.960881,40.0
53.684855,-1.151978,6.0
53.593977,-1.031717,34.0
53.480669,-1.239836,40.0
53.509349,-1.153648,62.0
53.498076,-1.070143,41.0
53.349599,-0.904942,6.0
53.38346,-0.767468,60.0
53.589,-0.728232,28.0
53.690469,-1.02952,47.0
53.536483,-1.059645,36.0
53.328457,-0.931761,52.0
53.56157,-0.032921,24.0
53.603752,-0.661564,146.0
53.515913,-0.097511,48.0
53.47611,-1.077449,57.0
53.523473,-1.163214,50.0
53.537404,-0.039987,5.0
53.56374,-0.549036,13.0
53.708129,-0.880763,4.0
53.5585,-0.094831,45.0
53.533899,-0.533881,32.0
53.685039,-0.43145,39.0
53.568109,-0.644866,34.0
53.572357,-0.637436,39.0
53.519884,-1.171896,16.0
53.697854,-0.960287,30.0
53.570914,-0.655287,21.0
53.566464,-0.657678,45.0
53.509362,-1.087192,34.0
53.443554,-0.835725,10.0
53.328004,-0.926366,6.0
53.687973,-0.444007,30.0
53.685627,-0.448994,25.0
53.613411,-0.969342,40.0
53.534044,-0.025913,52.0
53.537755,-1.05672,32.0
53.707854,-0.881942,77.0
53.490811,-0.776521,24.0
53.321247,-0.829178,12.0
53.446832,-0.711126,18.0
53.616033,-0.960767,27.0
53.499362,-1.163661,66.0
53.614862,-0.96456,80.0
53.57545,-0.998779,49.0
53.702731,-0.866849,10.0
53.703254,-0.867062,1.0
53.492112,-1.248479,41.0
53.55933,-1.036735,82.0
53.687235,-1.151688,9.0
53.567058,-0.043615,4.0
53.489417,-0.877199,3.0
53.527217,-1.120919,56.0
53.613648,-0.966348,12.0
53.576321,-0.64856,60.0
53.632165,-1.171303,51.0
53.478046,-0.135057,34.0
53.590824,-0.662138,77.0
53.704639,-0.877629,3.0
53.61367,-0.218552,37.0
53.57683,-0.655416,12.0
53.513236,-1.157944,10.0
53.529478,-0.025944,40.0
53.481899,-1.228437,6.0
53.711835,-0.855362,50.0
53.684933,-0.444644,6.0
53.689928,-1.016998,14.0
53.597866,-1.025498,60.0
53.556341,-0.090806,25.0
53.487151,-1.184229,25.0
53.487151,-1.184229,40.0
53.478929,-0.834184,30.0
53.524614,-0.052813,8.0
53.389671,-0.756176,48.0
53.716179,-0.905481,22.0
53.527723,-1.120094,22.0
53.571141,-0.537501,4.0
53.706014,-1.150796,19.0
53.414821,-0.784737,30.0
53.497362,-0.665111,25.0
53.572162,-1.202377,100.0
53.485559,-1.213556,2.0
53.556866,-0.110274,58.0
53.26358,-0.93855,22.0
53.473955,-1.068426,34.0
53.505406,-1.077733,40.0
53.61367,-0.218552,35.0
53.565801,-0.105119,25.0
53.500633,-1.156879,2.0
53.69273,-1.024561,7.0
53.349599,-0.904942,8.0
53.556557,-0.515329,59.0
53.304151,-0.930837,6.0
53.30597,-0.932907,6.0
53.513507,-1.157197,2.0
53.587519,-0.193363,3.0
53.558734,-0.116411,52.0
53.561305,-0.617438,84.0
53.558241,-0.068028,89.0
53.709696,-0.870495,6.0
53.575679,-0.652991,52.0
53.50041,-1.158361,2.0
53.596221,-0.650721,34.0
53.56621,-0.639943,14.0
53.501399,-1.067208,81.0
53.488241,-0.535215,13.0
53.599831,-0.681605,56.0
50.787933,-0.681701,24.0
50.790408,-0.670749,38.0
50.817919,-1.236635,40.0
50.786352,-1.093005,13.0
50.794135,-1.149721,12.0
50.726897,-1.167618,9.0
50.593956,-1.212952,17.0
50.817128,-1.075034,24.0
50.917035,-1.003747,4.0
50.806664,-1.203524,25.0
50.842375,-1.121064,6.0
50.848063,-0.748086,35.0
50.810415,-1.079055,60.0
50.917807,-0.997371,30.0
50.861937,-1.25041,4.0
50.849049,-0.950307,25.0
50.827,-0.767492,55.0
50.846984,-0.907554,17.0
50.658461,-1.157736,39.0
50.834102,-0.643166,18.0
50.764961,-0.859737,23.0
50.858374,-1.205172,3.0
50.785862,-0.9793,18.0
50.847175,-1.022436,71.0
50.893948,-1.153707,20.0
50.781029,-1.073703,30.0
50.786233,-0.685678,26.0
50.796845,-0.69774,20.0
50.823159,-0.728725,9.0
NaN,NaN,30.0
50.72815,-1.1615,18.0
50.688572,-1.086071,50.0
50.723546,-1.171984,18.0
50.675342,-1.516794,8.0
50.853304,-1.165566,46.0
50.904049,-1.011163,23.0
50.85331,-1.008854,18.0
50.830687,-0.802843,31.0
50.779335,-0.697687,20.0
50.75256,-1.29561,35.0
50.810059,-1.137155,18.0
50.878559,-1.17852,6.0
50.673031,-1.285489,60.0
50.85667,-0.980184,5.0
50.780452,-0.689826,21.0
50.735938,-0.785491,14.0
50.817,-1.226784,10.0
50.727952,-1.147845,14.0
50.729194,-1.176798,7.0
50.729622,-1.166422,7.0
50.729194,-1.176798,64.0
50.823907,-0.980912,18.0
50.727517,-0.795598,9.0
50.804423,-1.150968,3.0
50.85966,-1.210521,5.0
50.756743,-1.30791,25.0
50.851793,-1.205343,38.0
50.8119,-1.064477,50.0
50.802725,-1.200923,40.0
50.829918,-1.19045,82.0
50.729348,-1.174645,16.0
50.848873,-1.141085,30.0
50.763526,-0.864816,27.0
50.84823,-0.779121,76.0
50.835089,-0.667989,10.0
50.800417,-1.064622,60.0
50.853828,-1.223265,52.0
50.811271,-1.191099,31.0
50.655159,-1.159645,6.0
50.679052,-1.542185,34.0
50.789206,-0.642919,21.0
50.790318,-1.082671,6.0
50.790318,-1.082671,9.0
50.824696,-1.163904,9.0
50.657402,-1.150254,44.0
50.886295,-1.026893,7.0
50.865878,-1.196675,5.0
50.823935,-1.164443,11.0
50.859489,-1.258664,9.0
50.648642,-1.416299,23.0
50.842215,-0.673809,34.0
50.889958,-1.049138,80.0
50.691111,-1.29504,31.0
50.789077,-1.090796,8.0
50.805623,-1.152791,44.0
50.894304,-1.027508,7.0
50.848957,-1.048651,60.0
50.893948,-1.153707,30.0
50.848063,-0.748086,32.0
50.782847,-0.686085,6.0
50.865459,-1.194565,30.0
50.861382,-1.183709,5.0
50.722543,-1.148782,21.0
50.856056,-0.936524,9.0
50.787342,-1.086446,10.0
50.79397,-1.132216,7.0
50.853266,-1.199875,34.0
50.847727,-1.181802,8.0
50.789833,-0.986066,9.0
50.854326,-0.989896,24.0
50.856106,-1.180122,36.0
50.911255,-1.001993,72.0
50.855316,-1.17789,28.0
50.856056,-0.936524,33.0
50.846829,-0.90824,40.0
50.90035,-1.058654,8.0
50.7871,-0.963653,8.0
50.844249,-1.184746,89.0
50.823751,-1.189362,52.0
50.787466,-0.997296,88.0
50.7822,-0.688515,22.0
50.782892,-0.690822,29.0
50.784158,-0.685906,37.0
50.789116,-1.079658,30.0
50.727754,-1.175594,25.0
50.635199,-1.180434,19.0
50.656829,-1.154597,9.0
50.86021,-1.210753,40.0
50.789621,-1.152329,55.0
50.73092,-1.158123,22.0
50.623139,-1.176515,13.0
50.688729,-1.526906,7.0
50.787067,-1.149764,12.0
50.778342,-0.716764,35.0
50.849169,-0.654335,35.0
50.849397,-0.882209,19.0
50.89547,-1.070154,60.0
50.708246,-1.210408,21.0
50.855429,-1.149659,6.0
50.804118,-1.071941,46.0
50.849005,-1.021845,3.0
50.828189,-0.631239,6.0
50.812774,-1.159305,85.0
50.766409,-0.850541,28.0
50.726623,-0.791781,9.0
50.781517,-1.143468,10.0
50.78645,-0.858335,23.0
50.689501,-1.087526,32.0
50.829316,-1.212723,5.0
50.792155,-1.14211,6.0
50.818798,-1.21324,6.0
50.829607,-1.22402,5.0
50.724533,-0.793167,37.0
50.861637,-1.005581,49.0
50.877248,-1.029112,99.0
50.882707,-1.028032,11.0
50.828626,-0.767265,23.0
50.846473,-1.058374,24.0
53.151625,-1.190001,22.0
52.925356,-0.636683,4.0
53.156607,-1.150293,43.0
53.031502,-1.194059,71.0
52.972012,-1.15527,8.0
53.017757,-1.22511,84.0
53.170769,-1.242884,18.0
52.978502,-1.225502,5.0
52.979332,-1.085352,60.0
53.007402,-1.284166,40.0
52.965661,-1.060043,66.0
53.040077,-1.207352,6.0
53.159932,-1.207629,23.0
52.930915,-1.137163,9.0
52.89423,-0.341443,21.0
53.106378,-1.177558,135.0
52.919399,-0.630772,30.0
53.006926,-0.983039,30.0
53.007197,-1.12691,27.0
53.069674,-1.298238,54.0
53.126189,-1.242457,24.0
53.019043,-1.014877,12.0
53.012384,-1.191821,40.0
52.920399,-1.205701,17.0
53.151625,-1.190001,20.0
52.978276,-1.154092,5.0
52.93291,-1.116295,4.0
52.923882,-1.218396,10.0
52.973067,-1.014314,5.0
53.165896,-1.190749,26.0
53.039965,-1.196049,6.0
52.915154,-0.670942,22.0
53.044383,-0.384084,14.0
52.995388,-1.104442,11.0
52.894802,-1.149129,18.0
53.149268,-1.200362,38.0
52.956546,-1.239869,6.0
53.121425,-1.127033,30.0
52.919457,-1.204421,15.0
53.035217,-1.201118,12.0
53.107408,-1.24628,42.0
52.981326,-0.30904,9.0
53.101349,-1.259188,22.0
53.076168,-0.939071,82.0
53.097006,-1.116715,20.0
52.971504,-1.124723,50.0
52.967579,-1.205921,40.0
52.927059,-1.231612,41.0
52.917871,-1.30285,36.0
53.120051,-1.26716,7.0
52.926525,-1.131851,10.0
52.983952,-1.149439,9.0
52.855373,-1.13939,19.0
52.983611,-0.29468,28.0
52.884385,-1.289041,6.0
53.006403,-1.143585,10.0
53.028487,-1.216451,10.0
53.043886,-0.383893,9.0
52.988777,-1.137948,25.0
53.144062,-1.184359,60.0
53.142605,-1.17896,12.0
53.082596,-1.260391,30.0
53.142299,-0.761641,33.0
53.0948,-1.124645,23.0
52.932482,-1.135079,6.0
52.862098,-1.026458,7.0
52.972296,-1.138782,24.0
52.926243,-1.219399,20.0
53.005324,-1.130211,30.0
52.911688,-1.044545,46.0
52.949489,-1.167618,14.0
52.978756,-1.150777,24.0
52.978982,-1.149625,20.0
52.905851,-0.64926,68.0
52.916806,-0.622629,68.0
52.989241,-1.137491,30.0
52.8929,-1.147145,50.0
52.892164,-1.152618,38.0
52.890138,-1.14209,76.0
53.014847,-1.293403,38.0
52.9899,-1.200685,68.0
52.971943,-1.204191,48.0
52.966324,-1.145479,6.0
52.904272,-1.295634,16.0
53.20434,-1.220105,40.0
52.918457,-0.644262,32.0
52.946944,-1.041015,26.0
53.010611,-0.32992,45.0
52.988777,-1.137948,28.0
52.923701,-1.125467,19.0
53.10091,-1.262392,4.0
53.024422,-1.178834,36.0
52.853706,-1.032556,62.0
53.034094,-0.920034,36.0
52.932883,-1.205398,40.0
52.924505,-1.213223,46.0
52.897035,-1.292466,40.0
53.03655,-1.083098,4.0
53.014195,-1.307992,19.0
52.903075,-0.647086,64.0
53.103997,-1.122305,10.0
53.011704,-1.310819,5.0
52.963901,-1.200316,7.0
52.969299,-1.078312,49.0
52.909253,-1.179437,30.0
52.909253,-1.179437,47.0
52.916901,-0.655669,126.0
53.047868,-1.214978,51.0
52.888179,-1.281622,60.0
53.199554,-1.010984,78.0
53.094481,-0.913293,6.0
52.949014,-0.9465,70.0
52.915823,-1.174078,40.0
53.13382,-1.194296,9.0
53.136071,-1.192283,6.0
53.136071,-1.192283,15.0
52.984233,-1.149865,8.0
53.041384,-0.429288,39.0
53.233655,-0.886013,46.0
53.206803,-1.152728,10.0
52.995399,-1.154995,10.0
52.983042,-0.44707,8.0
53.099221,-1.262496,40.0
52.973882,-1.157854,28.0
53.136071,-1.192283,2.0
53.042615,-0.77394,60.0
53.077664,-0.769739,30.0
52.974117,-1.153191,64.0
52.999462,-0.407607,35.0
53.140621,-1.211273,66.0
53.149946,-1.199679,44.0
52.968615,-1.169782,10.0
53.161248,-1.228649,40.0
53.149059,-1.162105,50.0
52.999654,-1.239263,25.0
52.902473,-1.123422,84.0
53.076958,-0.774446,6.0
52.917339,-1.28874,46.0
53.025458,-0.602545,14.0
53.126189,-1.242457,10.0
53.126189,-1.242457,20.0
52.912408,-0.626397,67.0
52.946447,-1.039657,52.0
52.928805,-1.133754,12.0
53.151209,-1.193674,14.0
53.126189,-1.242457,66.0
52.984292,-1.143072,31.0
52.917609,-1.232627,89.0
53.087883,-1.170565,6.0
53.054356,-1.199958,4.0
53.064561,-1.354103,9.0
51.340368,-2.979547,28.0
51.352794,-2.969478,52.0
51.532682,-2.482342,16.0
51.43946,-2.85776,32.0
51.584097,-2.556985,55.0
51.516135,-2.542538,58.0
51.456349,-2.529061,4.0
51.436906,-2.517773,20.0
51.466341,-2.599528,30.0
51.44938,-2.847417,30.0
51.450344,-2.852155,16.0
51.347402,-2.970651,7.0
51.339086,-2.977998,9.0
51.341646,-2.975052,9.0
51.485411,-2.550266,26.0
51.43622,-2.858232,34.0
51.487911,-2.583666,5.0
51.488821,-2.583462,7.0
51.4669,-2.522331,12.0
51.436669,-2.568813,16.0
51.452823,-2.496654,17.0
51.611424,-2.519324,55.0
51.340671,-2.979444,21.0
51.340671,-2.979444,34.0
51.337871,-2.979206,43.0
51.341381,-2.97664,41.0
51.354869,-2.978808,21.0
51.483418,-2.50737,16.0
51.491197,-2.573727,55.0
51.33862,-2.979969,28.0
51.280482,-2.783608,8.0
51.460731,-2.489169,30.0
51.326848,-2.551092,51.0
51.442843,-2.854864,50.0
51.340676,-2.976702,38.0
51.409544,-2.609425,66.0
51.478355,-2.576071,8.0
51.477103,-2.612038,7.0
51.412593,-2.507304,14.0
51.541778,-2.4151,16.0
51.486121,-2.585488,8.0
51.339925,-2.975064,11.0
51.358509,-2.931576,10.0
51.335143,-2.980627,27.0
51.356213,-2.987574,9.0
51.338891,-2.979774,27.0
51.458167,-2.505838,15.0
51.487772,-2.435924,5.0
51.554297,-2.563155,8.0
51.463068,-2.522503,13.0
51.524712,-2.558191,7.0
51.52157,-2.503398,10.0
51.453961,-2.522341,5.0
51.504736,-2.577902,7.0
51.463733,-2.510548,8.0
51.457186,-2.465455,8.0
51.549146,-2.436237,7.0
51.484768,-2.52589,6.0
51.529754,-2.494593,14.0
51.478368,-2.492295,5.0
51.445186,-2.597309,6.0
51.440273,-2.49754,6.0
51.549146,-2.436237,8.0
51.489871,-2.504028,5.0
51.45815,-2.528089,10.0
51.472197,-2.597174,5.0
51.506701,-2.582365,15.0
51.438233,-2.559726,9.0
51.454927,-2.525346,5.0
51.470418,-2.59712,5.0
51.479498,-2.50112,7.0
51.438357,-2.556217,14.0
51.338126,-2.969671,8.0
51.443145,-2.593443,54.0
51.447517,-2.486092,24.0
51.410717,-2.554328,70.0
51.473216,-2.500849,66.0
51.462431,-2.557431,24.0
51.355066,-2.970296,23.0
51.467545,-2.514651,22.0
51.289656,-2.803225,36.0
51.337154,-2.974144,13.0
51.338891,-2.979774,22.0
51.351863,-2.959162,22.0
51.536343,-2.421235,48.0
51.343468,-2.976187,14.0
51.441192,-2.469234,21.0
51.365867,-2.964238,6.0
51.482426,-2.620364,49.0
51.350405,-2.967001,8.0
51.320096,-2.97529,25.0
51.481905,-2.528709,10.0
51.50137,-2.658667,7.0
51.484196,-2.671294,12.0
51.50309,-2.588831,62.0
51.309436,-2.799496,17.0
51.484718,-2.512813,10.0
51.335853,-2.981848,20.0
51.342989,-2.978957,15.0
51.333086,-2.981459,13.0
51.352814,-2.983661,30.0
51.28037,-2.778861,55.0
51.480657,-2.530034,10.0
51.343411,-2.976955,8.0
51.507115,-2.60881,4.0
51.299394,-2.495125,102.0
51.487498,-2.503757,50.0
51.337303,-2.981491,40.0
51.476131,-2.625762,40.0
51.38735,-2.821734,34.0
51.48348,-2.620203,102.0
51.50103,-2.615255,80.0
51.332126,-2.838904,105.0
51.450344,-2.852155,32.0
51.459658,-2.66188,69.0
51.434167,-2.648939,30.0
51.499439,-2.518252,23.0
51.499439,-2.518252,23.0
51.450182,-2.478637,8.0
51.527569,-2.504977,36.0
51.450606,-2.848174,39.0
51.482884,-2.642315,54.0
51.439297,-2.850578,24.0
51.353773,-2.988972,33.0
51.352814,-2.983661,24.0
51.51149,-2.616419,11.0
51.406767,-2.596937,6.0
51.505186,-2.604548,16.0
51.434775,-2.744786,78.0
51.411079,-2.490593,8.0
51.512637,-2.620671,8.0
51.453819,-2.511704,11.0
51.455029,-2.476212,58.0
51.475624,-2.612612,34.0
51.54078,-2.407304,20.0
51.333086,-2.981459,20.0
51.363887,-2.804988,37.0
51.337578,-2.974391,13.0
51.436918,-2.5583,12.0
51.423813,-2.61609,7.0
51.438901,-2.497337,6.0
51.511047,-2.62039,5.0
51.450133,-2.485732,14.0
51.41663,-2.730456,6.0
51.353805,-2.906283,7.0
51.353782,-2.982639,6.0
51.341646,-2.975052,5.0
51.462722,-2.605599,42.0
51.487225,-2.769635,28.0
51.461007,-2.491906,49.0
51.475527,-2.631024,30.0
51.388539,-2.796438,16.0
51.418031,-2.750198,9.0
51.436783,-2.857509,17.0
51.355066,-2.970296,14.0
51.47343,-2.553087,10.0
51.47388,-2.554921,7.0
51.442682,-2.473825,14.0
51.485591,-2.615349,17.0
51.485554,-2.629175,12.0
51.529466,-2.502995,17.0
51.423016,-2.565954,15.0
51.496806,-2.520195,30.0
51.475624,-2.612612,20.0
51.486776,-2.591357,7.0
51.458627,-2.536241,17.0
51.587575,-2.528333,4.0
51.455294,-2.547399,69.0
51.421108,-2.579061,60.0
51.353696,-2.970683,52.0
51.335853,-2.981848,82.0
51.476821,-2.622892,40.0
52.638751,1.210878,49.0
52.571835,1.719726,89.0
52.614942,1.737576,40.0
52.671405,0.944466,4.0
52.63829,1.29508,37.0
52.629436,1.382529,66.0
52.459141,1.562358,28.0
52.637992,1.545957,34.0
52.658964,1.031937,12.0
52.520505,1.04667,19.0
52.679079,1.224727,37.0
52.680616,1.712619,6.0
52.463391,1.741744,17.0
52.600227,1.733021,18.0
52.595717,1.724853,15.0
52.451007,1.565426,35.0
52.651495,1.301116,16.0
52.943529,1.208765,29.0
52.903635,1.10527,66.0
52.931811,1.297065,6.0
52.686803,1.197237,7.0
52.754457,1.308739,7.0
52.661075,1.257524,6.0
52.931811,1.297065,6.0
52.754457,1.308739,5.0
52.932588,1.245595,7.0
52.932588,1.245595,10.0
52.931034,1.288433,2.0
52.693213,1.69061,61.0
52.687321,1.623061,35.0
52.686588,1.376084,6.0
52.439429,0.926479,46.0
52.686616,1.195847,19.0
52.785768,1.359449,22.0
52.466749,1.446746,29.0
52.687034,0.935055,6.0
52.693213,1.69061,40.0
52.649211,1.314933,6.0
52.618998,1.737014,30.0
52.728089,1.247579,6.0
52.649981,1.057044,47.0
52.452791,1.438783,32.0
52.479743,1.744326,80.0
52.68686,1.332497,44.0
52.64957,1.313363,77.0
52.657742,1.544502,34.0
52.703401,1.635455,20.0
52.713447,1.574908,20.0
52.813749,1.379969,15.0
52.520637,1.511512,13.0
52.497154,1.731614,53.0
52.465721,1.708363,40.0
52.456519,1.434613,28.0
52.716577,1.693621,3.0
52.606488,1.719282,3.0
52.737646,1.473141,28.0
52.794139,1.251758,30.0
52.634347,1.256542,71.0
52.610464,1.23079,80.0
52.461245,1.736231,36.0
52.457492,1.724884,43.0
52.532556,1.479515,10.0
52.67985,1.211896,59.0
52.580094,1.706783,45.0
52.699632,1.692721,24.0
52.660271,1.252746,8.0
52.928315,1.301205,21.0
52.569978,1.117618,59.0
52.569439,1.729842,39.0
52.793068,1.237331,88.0
52.572135,1.214906,27.0
52.636903,1.228881,80.0
52.532612,1.715905,43.0
52.670271,1.395967,3.0
52.51963,1.008116,4.0
52.514429,1.017077,8.0
52.696117,1.24203,64.0
52.614624,1.283549,32.0
52.543897,1.480752,45.0
52.62554,1.284278,14.0
52.831686,0.861967,36.0
52.628107,1.311267,45.0
52.4851,1.228895,38.0
52.646107,1.295979,46.0
52.87544,1.431265,20.0
52.813465,1.390219,37.0
52.62634,1.426106,36.0
52.678053,0.939306,38.0
52.776202,1.512005,45.0
52.604897,1.734371,24.0
52.648745,1.289419,30.0
52.471963,1.073637,29.0
52.517452,1.018449,40.0
52.686803,1.197237,32.0
52.63159,1.277888,60.0
52.462616,1.741221,12.0
52.626308,1.313821,52.0
52.631736,1.361518,58.0
52.631736,1.361518,34.0
52.620057,1.270538,23.0
52.667561,1.254205,46.0
52.455724,1.043763,9.0
52.460174,1.737951,7.0
52.673787,1.218922,70.0
52.512243,1.000507,52.0
52.931348,1.29618,18.0
52.90348,1.337584,4.0
52.655355,1.518085,8.0
52.709868,0.908382,28.0
52.479824,1.737756,7.0
52.65147,1.298793,26.0
52.515182,0.978846,18.0
52.575399,1.706209,5.0
52.603446,1.735311,27.0
52.822995,1.017078,12.0
52.644827,1.234802,8.0
52.760419,1.576557,29.0
52.915013,1.344916,36.0
52.663645,1.265753,41.0
52.756292,1.534843,4.0
52.724912,1.353551,45.0
52.569796,1.654143,4.0
52.677619,1.408828,4.0
52.742487,1.404294,1.0
52.712393,1.412745,3.0
52.700561,1.621878,17.0
52.623789,1.079423,5.0
52.883799,1.424596,41.0
52.491027,1.229088,60.0
52.449937,1.438899,43.0
52.622669,1.442889,39.0
52.564971,1.374524,2.0
52.886239,1.416387,3.0
52.452676,1.554534,66.0
52.671405,0.944466,5.0
52.687672,1.196693,6.0
52.645318,1.21544,20.0
52.626488,1.22331,50.0
52.467026,1.452161,21.0
52.567305,1.661109,2.0
52.539295,1.721906,60.0
52.666735,1.249587,46.0
52.827203,1.394497,75.0
52.450646,1.442355,50.0
52.501138,1.256578,24.0
52.67143,0.891226,61.0
52.44852,1.418916,53.0
52.554625,1.241246,6.0
52.580002,1.727181,45.0
52.416719,1.714028,25.0
52.520625,1.30991,36.0
52.62839,1.355186,26.0
52.686753,1.320945,4.0
52.692716,1.246678,5.0
52.694828,1.239468,20.0
52.615161,1.259239,16.0
52.607561,1.241922,20.0
52.645921,-1.284204,31.0
52.587272,-1.111763,20.0
52.652476,-1.169942,13.0
52.596849,-1.155181,60.0
52.687419,-1.401257,13.0
52.755734,-1.365331,34.0
52.582358,-1.150339,16.0
52.693055,-1.159555,5.0
52.64001,-1.058587,6.0
52.443368,-0.921632,45.0
52.614772,-1.105704,106.0
52.618498,-1.159056,7.0
52.669349,-0.727663,21.0
52.633006,-1.088275,49.0
52.631352,-1.22891,19.0
52.655674,-1.119765,27.0
52.65272,-1.192377,6.0
52.546562,-1.365889,72.0
52.628609,-1.15115,21.0
52.642943,-1.06216,34.0
52.69703,-1.067157,25.0
52.72108,-1.36051,14.0
52.660492,-1.175985,50.0
52.6492,-1.0817,30.0
52.697801,-1.366246,18.0
52.535941,-0.997348,45.0
52.780021,-0.885399,31.0
52.658293,-1.2015,6.0
52.608753,-1.097979,12.0
52.583322,-1.111274,6.0
52.537972,-1.380314,67.0
52.648921,-1.087389,28.0
52.772494,-1.298756,55.0
52.596849,-1.155181,60.0
52.636194,-1.110389,8.0
52.77312,-1.217345,10.0
52.646416,-1.160922,37.0
52.593367,-1.145933,32.0
52.634544,-1.109661,4.0
52.587885,-1.161361,19.0
52.695913,-1.087675,14.0
52.622504,-1.097563,10.0
52.658602,-1.130455,30.0
52.628536,-1.156093,29.0
52.766681,-1.287289,6.0
52.638234,-1.056785,44.0
52.636914,-1.074052,40.0
52.753194,-1.214212,1.0
52.771693,-1.288066,60.0
52.481951,-0.89691,137.0
52.60021,-1.081307,14.0
52.629081,-1.094568,14.0
52.582358,-1.150339,4.0
52.589402,-1.076382,69.0
52.636651,-1.198391,15.0
52.587513,-0.731461,18.0
52.731062,-1.113583,27.0
52.626346,-1.139027,47.0
52.736707,-0.685263,30.0
52.766762,-0.895854,88.0
52.654535,-1.123794,42.0
52.629167,-1.117999,17.0
52.655674,-1.119765,27.0
52.688295,-1.131323,73.0
52.583322,-1.111274,9.0
52.608316,-1.106819,34.0
52.540938,-1.360013,40.0
52.583043,-1.108941,36.0
52.723732,-1.37733,54.0
52.540938,-1.360013,40.0
52.583043,-1.108941,52.0
52.828946,-1.185537,3.0
52.632684,-1.155297,25.0
52.738928,-1.356058,19.0
52.83089,-1.1856,31.0
52.746173,-1.13518,16.0
52.535505,-1.28107,31.0
52.45315,-1.207054,42.0
52.717092,-1.339793,40.0
52.626166,-1.220906,41.0
52.773084,-1.214663,43.0
52.565161,-1.344156,44.0
52.679646,-1.097533,43.0
52.587272,-1.111763,44.0
52.469971,-0.925649,40.0
52.638191,-1.086837,6.0
52.623122,-1.079676,30.0
52.574668,-1.177748,14.0
52.729309,-1.140496,23.0
52.743943,-1.165236,30.0
52.47707,-1.211924,66.0
52.629167,-1.117999,19.0
52.454663,-1.057879,17.0
52.571099,-1.234104,17.0
52.720222,-1.373131,12.0
52.611789,-1.108313,28.0
52.720116,-1.12867,66.0
52.453694,-1.058226,41.0
52.715233,-1.383594,4.0
52.593511,-1.158538,8.0
52.593511,-1.158538,7.0
52.567359,-1.346734,48.0
52.593511,-1.158538,68.0
52.640003,-1.079387,21.0
52.522348,-1.027455,50.0
52.563744,-1.35145,5.0
52.674705,-1.085262,20.0
52.610907,-1.142328,19.0
52.629081,-1.094568,11.0
52.636647,-1.162639,41.0
52.642365,-1.102423,11.0
52.578003,-1.310229,70.0
52.585486,-1.09667,2.0
52.634544,-1.109661,4.0
52.776945,-1.230788,3.0
52.813469,-0.813666,81.0
52.575696,-1.167939,32.0
52.752541,-1.479357,19.0
52.759606,-1.287145,24.0
52.67641,-1.270211,37.0
52.70343,-1.162227,45.0
52.753587,-1.200211,66.0
52.583322,-1.111274,8.0
52.540487,-1.236784,43.0
52.551225,-1.380688,60.0
52.621872,-1.111439,72.0
52.597273,-1.155336,38.0
52.727945,-1.034498,27.0
52.659828,-1.132035,3.0
52.59341,-1.13083,14.0
52.658693,-1.141674,60.0
52.628297,-1.156497,6.0
52.605844,-1.142161,8.0
52.66206,-1.10457,50.0
52.675786,-1.152151,43.0
52.583315,-1.134705,29.0
52.681164,-0.744657,68.0
52.669263,-1.146318,74.0
52.603785,-1.109155,8.0
52.693206,-1.063347,7.0
52.747689,-1.180364,64.0
52.4774,-0.924982,70.0
52.539039,-1.371335,6.0
52.809679,-1.828047,51.0
52.799964,-1.557594,30.0
